model_id,variant_id,protocol_id,refinement_level,planned,validation_levels
acnet2_pyr_soma,m-scale_capacitance-e86da299c1,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_capacitance-e86da299c1,P08_rebound,h,always,"D,E"
acnet2_pyr_soma,m-scale_capacitance-e86da299c1,P08_rebound,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_capacitance-e86da299c1,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_capacitance-e86da299c1,P09_short_pulse,h,always,"D,E"
acnet2_pyr_soma,m-scale_capacitance-e86da299c1,P09_short_pulse,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_capacitance-e86da299c1,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P00_canonical,h,always,"B,C"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P00_canonical,h/2,if detected at h,"B,C"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P02_weak_step,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P02_weak_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P03_rheobase,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P03_rheobase,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P04_step_2x,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P04_step_2x,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P05_long_step,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P05_long_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P06_ramp,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P06_ramp,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P07_hyperpolarizing_step,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P08_rebound,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P08_rebound,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P09_short_pulse,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P09_short_pulse,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-25d2ef79c1,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P00_canonical,h,always,"B,C"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P00_canonical,h/2,if detected at h,"B,C"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P02_weak_step,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P02_weak_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P03_rheobase,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P03_rheobase,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P04_step_2x,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P04_step_2x,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P05_long_step,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P05_long_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P06_ramp,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P06_ramp,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P07_hyperpolarizing_step,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P08_rebound,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P08_rebound,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P09_short_pulse,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P09_short_pulse,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_time_constant-eb0c17da65,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P00_canonical,h,always,"B,C"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P00_canonical,h/2,if detected at h,"B,C"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P02_weak_step,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P02_weak_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P03_rheobase,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P03_rheobase,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P04_step_2x,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P04_step_2x,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P05_long_step,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P05_long_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P06_ramp,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P06_ramp,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P07_hyperpolarizing_step,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P08_rebound,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P08_rebound,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P09_short_pulse,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P09_short_pulse,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-e68b2bd3be,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P00_canonical,h,always,"B,C"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P00_canonical,h/2,if detected at h,"B,C"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P02_weak_step,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P02_weak_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P03_rheobase,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P03_rheobase,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P04_step_2x,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P04_step_2x,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P05_long_step,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P05_long_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P06_ramp,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P06_ramp,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P07_hyperpolarizing_step,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P08_rebound,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P08_rebound,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P09_short_pulse,h,always,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P09_short_pulse,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_gate_midpoint-3c7134e6ec,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P00_canonical,h,always,"B,C"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P00_canonical,h/2,if detected at h,"B,C"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P02_weak_step,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P02_weak_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P03_rheobase,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P03_rheobase,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P04_step_2x,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P04_step_2x,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P05_long_step,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P05_long_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P06_ramp,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P06_ramp,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P07_hyperpolarizing_step,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P08_rebound,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P08_rebound,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P09_short_pulse,h,always,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P09_short_pulse,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-scale_gate_slope-d122bda225,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P00_canonical,h,always,"B,C"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P00_canonical,h/2,if detected at h,"B,C"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P02_weak_step,h,always,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P02_weak_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P03_rheobase,h,always,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P03_rheobase,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P04_step_2x,h,always,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P04_step_2x,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P05_long_step,h,always,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P05_long_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P06_ramp,h,always,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P06_ramp,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P07_hyperpolarizing_step,h,always,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P08_rebound,h,always,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P08_rebound,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P09_short_pulse,h,always,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P09_short_pulse,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-shift_forward_rate_midpoint-26075274d4,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P00_canonical,h,always,"B,C"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P00_canonical,h/2,if detected at h,"B,C"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P02_weak_step,h,always,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P02_weak_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P03_rheobase,h,always,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P03_rheobase,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P04_step_2x,h,always,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P04_step_2x,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P05_long_step,h,always,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P05_long_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P06_ramp,h,always,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P06_ramp,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P07_hyperpolarizing_step,h,always,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P08_rebound,h,always,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P08_rebound,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P09_short_pulse,h,always,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P09_short_pulse,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-increase_dt-22bc5325eb,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P00_canonical,h,always,"B,C"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P00_canonical,h/2,if detected at h,"B,C"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P02_weak_step,h,always,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P02_weak_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P03_rheobase,h,always,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P03_rheobase,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P04_step_2x,h,always,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P04_step_2x,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P05_long_step,h,always,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P05_long_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P06_ramp,h,always,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P06_ramp,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P07_hyperpolarizing_step,h,always,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P08_rebound,h,always,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P08_rebound,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P09_short_pulse,h,always,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P09_short_pulse,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-solver_config-83b0ebd45b,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-recording_resolution-a5f502f6d0,P00_canonical,h,always,"B,C"
acnet2_pyr_soma,m-recording_resolution-a5f502f6d0,P00_canonical,h/2,if detected at h,"B,C"
acnet2_pyr_soma,m-recording_resolution-a5f502f6d0,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
acnet2_pyr_soma,m-recording_resolution-a5f502f6d0,P02_weak_step,h,always,"D,E"
acnet2_pyr_soma,m-recording_resolution-a5f502f6d0,P02_weak_step,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-recording_resolution-a5f502f6d0,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-recording_resolution-a5f502f6d0,P03_rheobase,h,always,"D,E"
acnet2_pyr_soma,m-recording_resolution-a5f502f6d0,P03_rheobase,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-recording_resolution-a5f502f6d0,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
acnet2_pyr_soma,m-recording_resolution-a5f502f6d0,P04_step_2x,h,always,"D,E"
acnet2_pyr_soma,m-recording_resolution-a5f502f6d0,P04_step_2x,h/2,if detected at h,"D,E"
acnet2_pyr_soma,m-recording_resolution-a5f502f6d0,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
